flight_key,flight_id,airline_key,route_key,date_key,departure_time,arrival_time,duration_minutes,is_overnight,is_anomaly,is_airline_missing
AI238_2026-04-18_192541,AI238,2,1,3,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,282.0,True,False,False
SJ105_2026-04-18_192241,SJ105,1,5,3,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,206.0,False,False,False
UK088_2026-04-18_191641,UK088,5,23,3,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,260.0,False,False,True
6F035_2026-04-18_191641,6F035,4,20,3,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,264.0,False,False,False
AI133_2026-04-18_191241,AI133,2,18,3,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,140.0,False,False,False
AI001_2026-04-18_190041,AI001,2,4,3,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,183.0,False,False,False
SJ133_2026-04-18_185041,SJ133,1,2,3,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,159.0,False,False,False
SJ216_2026-04-18_183541,SJ216,1,2,3,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,176.0,False,False,False
SJ225_2026-04-18_181641,SJ225,5,4,3,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,157.0,False,False,True
AI147_2026-04-18_181441,AI147,2,15,3,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,116.0,False,False,False
SJ054_2026-04-18_181341,SJ054,1,23,3,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,273.0,False,False,False
6F197_2026-04-18_175941,6F197,4,26,3,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,285.0,False,False,False
SJ066_2026-04-18_174741,SJ066,1,15,3,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,76.0,False,False,False
SJ183_2026-04-18_174441,SJ183,1,12,3,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,116.0,False,False,False
SJ151_2026-04-18_174441,SJ151,1,2,3,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,92.0,False,False,False
SJ071_2026-04-18_174341,SJ071,1,1,3,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,109.0,False,False,False
SJ102_2026-04-18_172641,SJ102,1,21,3,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,92.0,False,False,False
AI209_2026-04-18_172541,AI209,2,25,3,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,72.0,False,False,False
6F111_2026-04-18_170941,6F111,4,13,3,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,173.0,False,False,False
AI050_2026-04-18_170741,AI050,2,6,3,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,155.0,False,False,False
SJ189_2026-04-18_170541,SJ189,1,24,3,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,296.0,False,False,False
UK112_2026-04-18_170541,UK112,5,12,3,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,162.0,False,False,True
6F171_2026-04-18_170341,6F171,4,7,3,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,69.0,False,False,False
AI011_2026-04-18_165841,AI011,2,28,3,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,243.0,False,False,False
6F027_2026-04-18_165241,6F027,4,30,3,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,89.0,False,False,False
UK082_2026-04-18_165041,UK082,3,10,3,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,271.0,False,False,False
UK138_2026-04-18_164741,UK138,3,7,3,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,169.0,False,False,False
UK198_2026-04-18_164341,UK198,3,7,3,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,95.0,False,False,False
6F039_2026-04-18_164341,6F039,4,21,3,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,258.0,False,False,False
6F157_2026-04-18_163741,6F157,4,21,3,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,87.0,False,False,False
SJ024_2026-04-18_162941,SJ024,1,9,3,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,232.0,False,False,False
6F167_2026-04-18_162641,6F167,4,6,3,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,84.0,False,False,False
AI197_2026-04-18_162541,AI197,2,2,3,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,215.0,False,False,False
SJ211_2026-04-18_162241,SJ211,1,3,3,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,132.0,False,False,False
6F055_2026-04-18_162141,6F055,4,18,3,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,148.0,False,False,False
AI253_2026-04-18_161341,AI253,2,6,3,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,218.0,False,False,False
UK060_2026-04-18_160941,UK060,3,25,3,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,213.0,False,False,False
6F257_2026-04-18_160441,6F257,5,21,3,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,231.0,False,False,True
SJ135_2026-04-18_160341,SJ135,1,21,3,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,225.0,False,False,False
AI247_2026-04-18_155841,AI247,2,2,3,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,184.0,False,False,False
UK127_2026-04-18_155641,UK127,3,5,3,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,244.0,False,False,False
AI109_2026-04-18_155341,AI109,2,6,3,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,261.0,False,False,False
AI057_2026-04-18_155341,AI057,2,2,3,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,209.0,False,False,False
6F103_2026-04-18_153741,6F103,4,1,3,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,175.0,False,False,False
SJ144_2026-04-18_153541,SJ144,1,6,3,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,217.0,False,False,False
6F076_2026-04-18_153541,6F076,4,20,3,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,45.0,False,False,False
6F240_2026-04-18_153141,6F240,4,4,3,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,265.0,False,False,False
UK057_2026-04-18_152541,UK057,3,12,3,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,279.0,False,False,False
AI201_2026-04-18_151941,AI201,2,25,3,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,81.0,False,False,False
SJ242_2026-04-18_145541,SJ242,1,29,3,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,167.0,False,False,False
6F037_2026-04-18_145141,6F037,4,16,3,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,152.0,False,False,False
SJ132_2026-04-18_144441,SJ132,1,11,3,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,52.0,False,False,False
AI055_2026-04-18_143941,AI055,2,28,3,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,99.0,False,False,False
6F252_2026-04-18_142541,6F252,5,23,3,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,267.0,False,False,True
AI183_2026-04-18_142441,AI183,2,18,3,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,102.0,False,False,False
SJ125_2026-04-18_142141,SJ125,1,7,3,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,154.0,False,False,False
SJ087_2026-04-18_142041,SJ087,1,8,3,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,289.0,False,False,False
UK182_2026-04-18_141941,UK182,3,15,3,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,246.0,False,False,False
AI016_2026-04-18_141541,AI016,2,2,3,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,263.0,False,False,False
6F107_2026-04-18_141441,6F107,4,22,3,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,180.0049666666667,False,False,False
AI026_2026-04-18_141441,AI026,2,10,3,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,59.0,False,False,False
AI177_2026-04-18_141141,AI177,2,20,3,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,135.0,False,False,False
AI041_2026-04-18_140841,AI041,2,26,3,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,111.0,False,False,False
6F264_2026-04-18_140341,6F264,5,4,3,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,260.0,False,False,True
6F222_2026-04-18_140141,6F222,4,14,3,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,130.0,False,False,False
AI004_2026-04-18_135841,AI004,2,14,3,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,254.0,False,False,False
SJ126_2026-04-18_134741,SJ126,1,7,3,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,164.0,False,False,False
SJ220_2026-04-18_134541,SJ220,1,2,3,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,96.0,False,False,False
AI204_2026-04-18_134041,AI204,2,1,3,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,298.0,False,False,False
UK098_2026-04-18_133841,UK098,3,12,3,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,256.0,False,False,False
AI090_2026-04-18_133741,AI090,2,21,3,2026-04-18 13:37:41.702,2026-04-18 16:11:41.702,154.0,False,False,False
AI092_2026-04-18_133641,AI092,2,28,3,2026-04-18 13:36:41.702,2026-04-18 16:20:41.702,164.0,False,False,False
AI049_2026-04-18_133541,AI049,2,1,3,2026-04-18 13:35:41.701,2026-04-18 15:48:41.701,133.0,False,False,False
UK117_2026-04-18_131741,UK117,3,6,3,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,217.0,False,False,False
6F227_2026-04-18_131641,6F227,4,3,3,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,265.0,False,False,False
AI228_2026-04-18_131641,AI228,2,6,3,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,268.0,False,False,False
SJ164_2026-04-18_131441,SJ164,1,1,3,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,120.00495,False,False,False
AI018_2026-04-18_131241,AI018,2,2,3,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,292.0,False,False,False
UK192_2026-04-18_125441,UK192,3,13,3,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,60.00495,False,False,False
SJ224_2026-04-18_124141,SJ224,1,9,3,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,172.0,False,False,False
UK050_2026-04-18_123941,UK050,3,8,3,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,39.0,False,False,False
SJ159_2026-04-18_122241,SJ159,1,12,3,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,103.0,False,False,False
UK038_2026-04-18_122241,UK038,3,21,3,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,189.0,False,False,False
6F192_2026-04-18_122041,6F192,4,22,3,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,265.0,False,False,False
6F173_2026-04-18_121941,6F173,4,2,3,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,49.0,False,False,False
AI185_2026-04-18_121641,AI185,2,28,3,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,242.0,False,False,False
SJ152_2026-04-18_120941,SJ152,1,8,3,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,101.0,False,False,False
AI215_2026-04-18_120741,AI215,2,30,3,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,96.0,False,False,False
AI074_2026-04-18_120341,AI074,2,28,3,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,47.0,False,False,False
6F109_2026-04-18_120041,6F109,4,6,3,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,51.0,False,False,False
6F144_2026-04-18_115641,6F144,4,17,3,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,195.0,False,False,False
6F210_2026-04-18_115141,6F210,4,13,3,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,247.0,False,False,False
SJ111_2026-04-18_114741,SJ111,1,9,3,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,72.0,False,False,False
UK092_2026-04-18_114241,UK092,3,23,3,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,95.0,False,False,False
UK009_2026-04-18_113441,UK009,3,8,3,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,127.0,False,False,False
AI170_2026-04-18_112741,AI170,2,13,3,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,263.0,False,False,False
6F154_2026-04-18_112641,6F154,4,12,3,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,57.0,False,False,False
6F161_2026-04-18_112441,6F161,4,11,3,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,57.0,False,False,False
UK128_2026-04-18_112241,UK128,3,2,3,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,169.0,False,False,False
AI186_2026-04-18_111141,AI186,2,10,3,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,114.0,False,False,False
AI099_2026-04-18_110741,AI099,2,6,3,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,142.0,False,False,False
6F203_2026-04-18_110541,6F203,4,29,3,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,111.0,False,False,False
UK139_2026-04-18_105441,UK139,5,27,3,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,217.0,False,False,True
SJ008_2026-04-18_105341,SJ008,1,24,3,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,295.0,False,False,False
AI171_2026-04-18_105141,AI171,2,23,3,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,163.0,False,False,False
6F124_2026-04-18_104741,6F124,4,6,3,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,274.0,False,False,False
6F137_2026-04-18_104541,6F137,4,12,3,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,256.0,False,False,False
AI008_2026-04-18_104341,AI008,2,2,3,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,120.00498333333333,False,False,False
SJ140_2026-04-18_104241,SJ140,5,13,3,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,228.0,False,False,True
UK016_2026-04-18_104241,UK016,3,18,3,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,40.0,False,False,False
AI127_2026-04-18_103741,AI127,2,4,3,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,188.0,False,False,False
SJ096_2026-04-18_102941,SJ096,5,4,3,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,196.0,False,False,True
6F048_2026-04-18_102741,6F048,4,13,3,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,51.0,False,False,False
SJ090_2026-04-18_102441,SJ090,1,14,3,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,167.0,False,False,False
AI014_2026-04-18_102441,AI014,2,14,3,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,207.0,False,False,False
6F131_2026-04-18_102241,6F131,4,29,3,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,238.0,False,False,False
AI130_2026-04-18_101841,AI130,2,26,3,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,161.0,False,False,False
UK151_2026-04-18_101141,UK151,5,2,3,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,199.0,False,False,True
6F165_2026-04-18_101141,6F165,4,6,3,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,58.0,False,False,False
UK161_2026-04-18_100541,UK161,3,6,3,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,163.0,False,False,False
AI107_2026-04-18_100341,AI107,2,15,3,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,46.0,False,False,False
SJ104_2026-04-18_100041,SJ104,1,13,3,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,60.00496666666666,False,False,False
AI042_2026-04-18_095341,AI042,2,12,3,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,64.0,False,False,False
6F266_2026-04-18_094941,6F266,5,1,3,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,88.0,False,False,True
6F138_2026-04-18_094941,6F138,4,24,3,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,184.0,False,False,False
SJ219_2026-04-18_093241,SJ219,1,8,3,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,277.0,False,False,False
UK197_2026-04-18_092241,UK197,3,29,3,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,92.0,False,False,False
6F119_2026-04-18_091941,6F119,4,10,3,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,134.0,False,False,False
SJ058_2026-04-18_085841,SJ058,1,4,3,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,256.0,False,False,False
AI218_2026-04-18_085541,AI218,2,2,3,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,180.0,False,False,False
SJ060_2026-04-18_085141,SJ060,1,15,3,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,295.0,False,False,False
UK121_2026-04-18_083641,UK121,3,6,3,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,240.0,False,False,False
6F208_2026-04-18_082741,6F208,4,28,3,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,187.0,False,False,False
6F153_2026-04-18_082341,6F153,4,22,3,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,237.0,False,False,False
AI117_2026-04-18_081841,AI117,2,24,3,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,111.0,False,False,False
SJ113_2026-04-18_081041,SJ113,1,6,3,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,120.00496666666666,False,False,False
AI191_2026-04-18_075741,AI191,2,27,3,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,241.0,False,False,False
6F267_2026-04-18_075641,6F267,5,9,3,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,233.0,False,False,True
6F185_2026-04-18_074941,6F185,4,12,3,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,139.0,False,False,False
AI114_2026-04-18_074841,AI114,2,12,3,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,75.0,False,False,False
6F155_2026-04-18_074741,6F155,4,7,3,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,33.0,False,False,False
UK045_2026-04-18_074341,UK045,3,19,3,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,105.0,False,False,False
AI111_2026-04-18_074041,AI111,2,21,3,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,179.0,False,False,False
AI156_2026-04-18_073941,AI156,2,28,3,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,103.0,False,False,False
SJ128_2026-04-18_073941,SJ128,1,22,3,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,183.0,False,False,False
AI104_2026-04-18_073541,AI104,2,19,3,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,105.0,False,False,False
6F225_2026-04-18_073341,6F225,4,15,3,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,279.0,False,False,False
6F033_2026-04-18_070841,6F033,4,4,3,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,120.0,False,False,False
6F244_2026-04-18_070741,6F244,4,21,3,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,84.0,False,False,False
UK137_2026-04-18_070441,UK137,3,16,3,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,130.0,False,False,False
AI063_2026-04-18_070341,AI063,2,24,3,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,263.0,False,False,False
SJ156_2026-04-18_065941,SJ156,1,8,3,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,35.0,False,False,False
UK125_2026-04-18_065841,UK125,3,17,3,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,286.0,False,False,False
AI232_2026-04-18_064341,AI232,2,7,3,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,210.0,False,False,False
AI167_2026-04-18_064341,AI167,2,30,3,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,267.0,False,False,False
UK160_2026-04-18_064241,UK160,3,6,3,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,256.0,False,False,False
UK129_2026-04-18_062941,UK129,3,14,3,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,60.00496666666666,False,False,False
SJ230_2026-04-18_062241,SJ230,1,2,3,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,275.0,False,False,False
SJ056_2026-04-18_061141,SJ056,1,13,3,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,59.0,False,False,False
SJ137_2026-04-18_060841,SJ137,1,12,3,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,246.0,False,False,False
6F081_2026-04-18_060441,6F081,4,23,3,2026-04-18 06:04:41.702,2026-04-18 07:43:41.702,99.0,False,False,False
6F088_2026-04-18_055141,6F088,4,22,3,2026-04-18 05:51:41.702,2026-04-18 08:22:41.702,151.0,False,False,False
6F121_2026-04-18_054441,6F121,4,14,3,2026-04-18 05:44:41.702,2026-04-18 10:42:41.702,298.0,False,False,False
UK214_2026-04-18_053041,UK214,3,13,3,2026-04-18 05:30:41.704,2026-04-18 09:10:41.704,220.0,False,False,False
6F060_2026-04-18_052941,6F060,4,7,3,2026-04-18 05:29:41.701,2026-04-18 07:29:42.000,120.00498333333333,False,False,False
SJ101_2026-04-18_051741,SJ101,1,12,3,2026-04-18 05:17:41.702,2026-04-18 06:57:41.702,100.0,False,False,False
AI017_2026-04-18_051541,AI017,2,28,3,2026-04-18 05:15:41.701,2026-04-18 08:48:41.701,213.0,False,False,False
6F120_2026-04-18_051441,6F120,4,6,3,2026-04-18 05:14:41.702,2026-04-18 06:14:41.702,60.0,False,False,False
6F217_2026-04-18_051341,6F217,4,6,3,2026-04-18 05:13:41.704,2026-04-18 08:01:41.704,168.0,False,False,False
AI194_2026-04-18_050941,AI194,2,23,3,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,269.0,False,False,False
AI095_2026-04-18_050041,AI095,2,9,3,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,198.0,False,False,False
SJ190_2026-04-18_045741,SJ190,1,2,3,2026-04-18 04:57:41.703,2026-04-18 09:25:41.703,268.0,False,False,False
6F139_2026-04-18_045541,6F139,4,14,3,2026-04-18 04:55:41.702,2026-04-18 08:17:41.702,202.0,False,False,False
6F062_2026-04-18_045541,6F062,4,12,3,2026-04-18 04:55:41.701,2026-04-18 06:22:41.701,87.0,False,False,False
UK011_2026-04-18_044141,UK011,3,12,3,2026-04-18 04:41:41.701,2026-04-18 06:25:41.701,104.0,False,False,False
6F100_2026-04-18_044041,6F100,4,26,3,2026-04-18 04:40:41.702,2026-04-18 07:49:41.702,189.0,False,False,False
6F228_2026-04-18_043641,6F228,4,14,3,2026-04-18 04:36:41.704,2026-04-18 09:27:41.704,291.0,False,False,False
UK033_2026-04-18_043441,UK033,3,13,3,2026-04-18 04:34:41.701,2026-04-18 09:18:41.701,284.0,False,False,False
SJ231_2026-04-18_042341,SJ231,1,7,3,2026-04-18 04:23:41.704,2026-04-18 05:48:41.704,85.0,False,False,False
AI166_2026-04-18_042041,AI166,2,2,3,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,183.0,False,False,False
SJ176_2026-04-18_041541,SJ176,1,10,3,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,122.0,False,False,False
SJ065_2026-04-18_041041,SJ065,1,23,3,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,164.0,False,False,False
6F160_2026-04-18_040941,6F160,4,23,3,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,257.0,False,False,False
AI089_2026-04-18_040541,AI089,2,28,3,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,42.0,False,False,False
UK226_2026-04-18_035841,UK226,3,19,3,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,63.0,False,False,False
SJ123_2026-04-18_035741,SJ123,1,2,3,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,88.0,False,False,False
AI054_2026-04-18_034441,AI054,2,15,3,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,266.0,False,False,False
UK019_2026-04-18_034141,UK019,3,5,3,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,54.0,False,False,False
UK032_2026-04-18_033141,UK032,3,6,3,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,237.0,False,False,False
SJ100_2026-04-18_032841,SJ100,1,23,3,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,202.0,False,False,False
SJ094_2026-04-18_032341,SJ094,1,19,3,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,284.0,False,False,False
6F101_2026-04-18_031841,6F101,4,16,3,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,297.0,False,False,False
6F006_2026-04-18_030641,6F006,4,26,3,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,120.00498333333333,False,False,False
AI006_2026-04-18_030441,AI006,2,26,3,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,170.0,False,False,False
AI195_2026-04-18_025841,AI195,2,1,3,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,119.0,False,False,False
UK072_2026-04-18_025541,UK072,3,26,3,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,180.0049666666667,False,False,False
AI244_2026-04-18_025041,AI244,2,6,3,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,35.0,False,False,False
SJ059_2026-04-18_025041,SJ059,1,12,3,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,76.0,False,False,False
SJ009_2026-04-18_024841,SJ009,1,22,3,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,95.0,False,False,False
AI121_2026-04-18_024241,AI121,2,14,3,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,209.0,False,False,False
6F265_2026-04-18_022741,6F265,5,4,3,2026-04-18 02:27:41.703,2026-04-18 03:24:41.703,57.0,False,False,True
6F110_2026-04-18_022741,6F110,4,13,3,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,201.0,False,False,False
UK018_2026-04-18_021541,UK018,3,2,3,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,113.0,False,False,False
6F072_2026-04-18_021441,6F072,4,25,3,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,57.0,False,False,False
6F159_2026-04-18_020841,6F159,4,28,3,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,35.0,False,False,False
6F095_2026-04-18_015341,6F095,4,27,3,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,221.0,False,False,False
SJ129_2026-04-18_014841,SJ129,1,28,3,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,240.0,False,False,False
UK039_2026-04-18_014041,UK039,3,17,3,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,73.0,False,False,False
6F130_2026-04-18_012741,6F130,4,4,3,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,78.0,False,False,False
6F247_2026-04-18_012741,6F247,4,4,3,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,78.0,False,False,False
SJ233_2026-04-18_011841,SJ233,1,4,3,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,98.0,False,False,False
6F231_2026-04-18_011641,6F231,4,14,3,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,267.0,False,False,False
AI125_2026-04-18_011241,AI125,5,12,3,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,219.0,False,False,True
6F102_2026-04-18_011041,6F102,4,14,3,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,74.0,False,False,False
UK078_2026-04-18_010341,UK078,3,5,3,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,209.0,False,False,False
